conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.84608e+18,Tue Oct 15 06:50:06 +0000 2024,0.0,udah cukup deh dinasti politik Airin! Ayo pilih Andra Soni-Dimyati biar Banten makin maju https://t.co/Apehp5jZxA,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846081060956000257/pu/img/otTBhYQUaJTJHrFN.jpg,,in,,0.0,0.0,0.0,https://x.com/dwimutiana/status/1846081097777795154,2741987213.0,dwimutiana
1.84608e+18,Tue Oct 15 06:49:49 +0000 2024,0.0,bosan sama dinasti politik Airin! Andra-Dimyati adalah harapan baru buat masa depan Banten yang lebih cerah https://t.co/33f6ob3c8w,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080937601519616/pu/img/bg4Z9pmXxO6qMEtZ.jpg,,in,,0.0,0.0,0.0,https://x.com/Callystatridewi/status/1846081025728041182,2397890970.0,Callystatridewi
1.84608e+18,Tue Oct 15 06:49:28 +0000 2024,0.0,maaf nih tapi geser sedikit yah dinasti politik kasih ksempatan buat Andra Soni-Dimyati! Siapa tau bisa bikin Banten jadi masa depan yg kita harapkan https://t.co/Wnsox9nnAF,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080829891792896/pu/img/pkYK-BFJ6hNyRO-5.jpg,,in,,0.0,0.0,0.0,https://x.com/bhaskarawira/status/1846080937253392637,1.54981e+18,bhaskarawira
1.84608e+18,Tue Oct 15 06:49:18 +0000 2024,0.0,udah waktunya Banten bebas dari dinasti politik. Dukung Andra Soni-Dimyati sekarang https://t.co/C2Im3fxMlC,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080815064928257/pu/img/OkQeiXDodke3QCJm.jpg,,in,,0.0,0.0,0.0,https://x.com/arthadewils/status/1846080895511679217,2539895978.0,arthadewils
1.84608e+18,Tue Oct 15 06:49:01 +0000 2024,0.0,udah bosen banget sama dinasti politik! Saatnya kasih kesempatan Andra Soni-Dimyati buat bawa perubahan nyata di Banten https://t.co/ozuiVMGq0o,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080757200310277/pu/img/L6SJxWf2fZIIHbI0.jpg,,in,,0.0,0.0,0.0,https://x.com/jovitadwmrwt/status/1846080824493723915,1591944830.0,jovitadwmrwt
1.84608e+18,Tue Oct 15 06:48:46 +0000 2024,0.0,kita butuh pemimpin beneran! Ayo pilih Andra-Dimyati buat Banten yang lebih sejahtera bukan politik dinasti https://t.co/TGr2XVjV4d,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080701487370240/pu/img/tA1cu1ozKlfa6wZr.jpg,,in,,0.0,0.0,0.0,https://x.com/priskayum22/status/1846080760635412798,460008441.0,priskayum22
1.84608e+18,Tue Oct 15 06:48:17 +0000 2024,0.0,waktunya Banten bebas dari politik dinasti Airin! Andra Soni-Dimyati hadir bawa harapan baru. Kita butuh pemimpin yg mikirin rakyat bukan urusin keluarga aja. Yuk pilih yang bisa bikin Banten lebih maju https://t.co/hr0PCBBBrY,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080550454677505/pu/img/laP2SIQUDZ1btcpV.jpg,,in,,0.0,0.0,0.0,https://x.com/fandirizky24/status/1846080639940071891,9.92597e+17,fandirizky24
1.84608e+18,Tue Oct 15 06:48:15 +0000 2024,0.0,cukup sudah dengan dinasti politik! Andra-Dimyati solusi nyata buat Banten lebih baik dan bebas dari nepotisme https://t.co/MRzA3gc8MZ,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080529051140096/pu/img/wuV6yxlpLPMv812n.jpg,,in,,0.0,0.0,0.0,https://x.com/elmirabdy/status/1846080630549078520,1259492850.0,elmirabdy
1.84608e+18,Tue Oct 15 06:47:59 +0000 2024,0.0,stop ketergantungan sama dinasti politik! Ayo pilih Andra-Dimyati supaya Banten bisa lebih sejahtera dan mandiri https://t.co/iqjZz5toYh,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080489117175811/pu/img/AErvFZQ8NK9-9_zn.jpg,,in,,0.0,0.0,0.0,https://x.com/Rinipurnamaa9/status/1846080563448562131,528225076.0,Rinipurnamaa9
1.84608e+18,Tue Oct 15 06:47:44 +0000 2024,0.0,stop dinasti politik! Saatnya Banten bangkit dengan pemimpin baru yang beneran mikirin rakyat https://t.co/g7WCnrkCni,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080413355458560/pu/img/iCv2lN6aPMzrqZnN.jpg,,in,,0.0,0.0,0.0,https://x.com/eduardop2131/status/1846080498478772332,1.01631e+18,eduardop2131
1.84608e+18,Tue Oct 15 06:47:17 +0000 2024,0.0,banten butuh pembaharuan! Lepaskan dari dinasti politik Airin! Ayo pilih pemimpin yang bener-bener pro-rakyat Andra Soni - Dimyati https://t.co/GnTTMUJ9hz,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080315263201280/pu/img/iU88np555ygAhhkK.jpg,,in,,0.0,0.0,0.0,https://x.com/QodriFauzi5ca/status/1846080387698905544,2941486051.0,QodriFauzi5ca
1.84608e+18,Tue Oct 15 06:46:06 +0000 2024,0.0,enough is enough! Banten harus lepas dr cengkraman dinasti politik Airin. Andra-Dimyati solusi terbaik https://t.co/yYqcpafI4M,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846080056046899200/pu/img/nrB_6LlcSgYimb6S.jpg,,in,,0.0,0.0,0.0,https://x.com/Hestiarautami/status/1846080088359817393,2623954763.0,Hestiarautami
1.84608e+18,Tue Oct 15 06:45:25 +0000 2024,1.0,banten butuh pembaharuan! Lepaskan dari dinasti politik Airin! Ayo pilih pemimpin yang bener-bener pro-rakyat Andra Soni - Dimyati https://t.co/PLIXMnvQ8h,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079813855203329/pu/img/NmtJkCirxD-SbbUv.jpg,,in,,0.0,0.0,0.0,https://x.com/dwifitaanggra/status/1846079915466412272,2481728456.0,dwifitaanggra
1.84608e+18,Tue Oct 15 06:44:44 +0000 2024,1.0,bosen sama politik dinasti. Pilih Andra-Dimyati yang bener-bener bisa bawa perubahan buat Banten https://t.co/ZRQ4g0Nhbi,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079673438294018/pu/img/XDBUPEBQQJIUFKF5.jpg,,in,,0.0,0.0,0.0,https://x.com/carisayumhrni/status/1846079744565293143,303538057.0,carisayumhrni
1.84608e+18,Tue Oct 15 06:44:21 +0000 2024,0.0,sama dinasti politik udah cukup! Mari move on bareng Andra Soni-Dimyati demi Banten yg lebih maju https://t.co/R0uKxKuTH6,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079576352710656/pu/img/HZEgszksi2-G5omA.jpg,,in,,0.0,0.0,0.0,https://x.com/BagusSantosoca/status/1846079651120402600,2956507865.0,BagusSantosoca
1.84608e+18,Tue Oct 15 06:43:44 +0000 2024,0.0,belum terlambat buat lepas dari dinasti politik. Saatnya Andra-Dimyati hadirkan perubahan buat Banten https://t.co/GcT6zZfpL4,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079427006156801/pu/img/115bdXe5UDhrvdJH.jpg,,in,,0.0,0.0,0.0,https://x.com/xandradwil/status/1846079493557178410,1386413328.0,xandradwil
1.84608e+18,Tue Oct 15 06:43:24 +0000 2024,0.0,masa sih mau stuck di situ2 aja? Ayo banten cobain Andra Soni - Dimyati buat perubahan. Dinasti politik lama emang udah cukup. Waktunya move on dan ganti suasana baru yg bikin banten makin top https://t.co/uVXjiyKFuo,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079334316146688/pu/img/-eXp55BxsjAk0_Dv.jpg,,in,,0.0,0.0,0.0,https://x.com/fahriarf44/status/1846079411785027910,8.84253e+17,fahriarf44
1.84608e+18,Tue Oct 15 06:43:21 +0000 2024,0.0,tinggalkan politik dinasti pilihlah pemimpin sejati! Andra-Dimyati mampu wujudkan harapan Banten https://t.co/rYVGxnaeWi,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079374107594753/pu/img/AaPLzWHeK8qYxkOB.jpg,,in,,0.0,0.0,0.0,https://x.com/andaraautami/status/1846079399231476205,2699435660.0,andaraautami
1.84608e+18,Tue Oct 15 06:43:14 +0000 2024,0.0,dinasti politik bikin bosan saatnya gaungkan perubahan dengan mendukung Andra-Dimyati bagi Banten https://t.co/6pqKNgnRub,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079282701115392/pu/img/dpm20zN1d8bTE4kK.jpg,,in,,0.0,0.0,0.0,https://x.com/jovitadwmrwt/status/1846079369510560064,1591944830.0,jovitadwmrwt
1.84608e+18,Tue Oct 15 06:42:56 +0000 2024,0.0,dinasti politik? Big no! Saatnya Banten dikelola orang yang peduli Andra Soni-Dimyati siap bawa perubahan https://t.co/D82fvxQQNx,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079238858067969/pu/img/MxjVMEGEKZRLcRKd.jpg,,in,,0.0,0.0,0.0,https://x.com/VionaMutiaraS/status/1846079293052669968,1358346062.0,VionaMutiaraS
1.84608e+18,Tue Oct 15 06:42:24 +0000 2024,0.0,cukup sudah dinasti politik Airin! Saatnya Banten maju dgn pemimpin yg bener-bener mikirin rakyat bukan golongan https://t.co/JzAmHlp8eV,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079102765486080/pu/img/j92xoV3PvHAAtMfl.jpg,,in,,0.0,0.0,0.0,https://x.com/GalihNugrohoooo/status/1846079158428094680,2883272686.0,GalihNugrohoooo
1.84608e+18,Tue Oct 15 06:42:11 +0000 2024,0.0,dinasti politik udah cukup ya Andra Soni - Dimyati siap buka lembaran baru buat Banten https://t.co/jahcPrAMCJ,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846079074244218881/pu/img/a_Z8-tmvatTsEmz6.jpg,,in,,0.0,0.0,0.0,https://x.com/wulandaritray/status/1846079103755305045,2287637482.0,wulandaritray
1.84608e+18,Tue Oct 15 06:41:03 +0000 2024,0.0,dinasti politik emang udah ketinggalan zaman saatnya kita dukung Andra-Dimyati buat perubahan real https://t.co/wioESZdILm,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078749647032321/pu/img/-ljMaJ5YprHvhrgn.jpg,,in,,0.0,0.0,0.0,https://x.com/rendranugrahas/status/1846078820132311346,1.54939e+18,rendranugrahas
1.84608e+18,Tue Oct 15 06:40:28 +0000 2024,0.0,dinasti politik bikin banten stagnan! Dukung Andra Soni biar banten lebih baik dan berkembang https://t.co/26dcRU1vRo,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078564892135426/pu/img/Swo0npmcXZZj1OWB.jpg,,in,,0.0,0.0,0.0,https://x.com/mayatritm/status/1846078673243562172,2709905130.0,mayatritm
1.84608e+18,Tue Oct 15 06:39:29 +0000 2024,0.0,waktunya Banten lepas dari bayang-bayang dinasti politik Airin! Andra-Dimyati adalah jalan keluar terbaik https://t.co/1uPfIWoWUJ,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078360553967616/pu/img/R9d_-_ycM888erVW.jpg,,in,,0.0,0.0,0.0,https://x.com/ilhamptrtara/status/1846078424320037050,1647004416.0,ilhamptrtara
1.84608e+18,Tue Oct 15 06:39:25 +0000 2024,0.0,waktunya ubah peta politik Banten! Dukung Andra Soni-Dimyati jangan biarin dinasti lama berlanjut https://t.co/O6HOxSEdTB,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078278710566912/pu/img/0jJHbfuWESdicIPM.jpg,,in,,0.0,0.0,0.0,https://x.com/Haniyaputriayu/status/1846078407412797864,184340904.0,Haniyaputriayu
1.84608e+18,Tue Oct 15 06:39:15 +0000 2024,0.0,enough is enough! Dinasti politik harus jatuh Andra-Dimyati pilihan tepat untuk Banten lebih baik https://t.co/eawYDpFfF1,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078247425265664/pu/img/zs-KuCVqgXIaQrEd.jpg,,in,,0.0,0.0,0.0,https://x.com/lianadewisanto/status/1846078367403331707,9.13413e+17,lianadewisanto
1.84608e+18,Tue Oct 15 06:39:15 +0000 2024,0.0,lepasin Banten dari jeratan dinasti politik! Yuk dukung Andra-Dimyati biar Banten makin sejahtera https://t.co/yrbIMxyQoX,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078252303241218/pu/img/IrGownNzuOF4r_FP.jpg,,in,,0.0,0.0,0.0,https://x.com/ahmadrifkitama_/status/1846078366119874921,3281982553.0,ahmadrifkitama_
1.84608e+18,Tue Oct 15 06:38:52 +0000 2024,0.0,dinasti politik udh kelamaan nguasain banten kita butuh perubahan! pilih andra soni-dimyati buat masa depan banten yg cerah https://t.co/cEQSM9W8XJ,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078119398330369/pu/img/kYGqfR15OjLhdcHv.jpg,,in,,0.0,0.0,0.0,https://x.com/farhanaptrayu/status/1846078270665904288,635961395.0,farhanaptrayu
1.84608e+18,Tue Oct 15 06:38:33 +0000 2024,0.0,gak usah takut! Ayo pilih Andra Soni biar Banten bebas dari dinasti politik dan lebih sejahtera https://t.co/dAC7OT0EDh,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846078136066494465/pu/img/gkvImFR7VdjI_ehS.jpg,,in,,0.0,0.0,0.0,https://x.com/linamelatirama/status/1846078190101713411,2538788612.0,linamelatirama
1.84608e+18,Tue Oct 15 06:37:24 +0000 2024,0.0,cukup udah dinasti politik Airin. Kita butuh Andra-Dimyati untuk bikin Banten lebih berkembang dan makmur https://t.co/eKFavYxqnM,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846077819056705536/pu/img/71gPE_qgJg-PRoDN.jpg,,in,,0.0,0.0,0.0,https://x.com/qonitakiranaa99/status/1846077899344171300,1041556525.0,qonitakiranaa99
1.84608e+18,Tue Oct 15 06:36:52 +0000 2024,0.0,dinasti politik bikin bosen! Ayo pilih pemimpin yg beneran pro rakyat: Andra-Dimyati https://t.co/pHobfQG9uf,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846077698139209728/pu/img/w4uaG-twUa4ccb-O.jpg,,in,,0.0,0.0,0.0,https://x.com/UmarHadiaa/status/1846077764908319091,607468156.0,UmarHadiaa
1.84608e+18,Tue Oct 15 06:36:44 +0000 2024,0.0,baca berita soal dinasti politik Banten tuh udah males banget ya mending pilih Andra Soni-Dimyati aja. Saatnya bawa angin segar ke pembangunan Banten https://t.co/8rmypmZIYS,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846077638924013569/pu/img/rgVQRgKNC4GhIdW2.jpg,,in,,0.0,0.0,0.0,https://x.com/gilanggadityya/status/1846077732498870765,7.06653e+17,gilanggadityya
1.84608e+18,Tue Oct 15 06:36:33 +0000 2024,0.0,udah cukup dgn dinasti politik! Saatnya pilih pemimpin baru yg peduli rakyat kayak Andra Soni-Dimyati https://t.co/OS5TREIWKi,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846077659425701888/pu/img/nR7HDVmnIUisWsRc.jpg,,in,,0.0,0.0,0.0,https://x.com/Celineayuputri/status/1846077687624089845,2495607536.0,Celineayuputri
1.84608e+18,Tue Oct 15 06:36:05 +0000 2024,0.0,udah cukup deh dinasti politik saatnya Andra-Dimyati buat ubah nasib Banten jadi lebih baik https://t.co/W4BrHhnrc5,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846077517335334912/pu/img/KOo5k7L8_W7qzb6J.jpg,,in,,0.0,0.0,0.0,https://x.com/linamelatirama/status/1846077568577139151,2538788612.0,linamelatirama
1.84608e+18,Tue Oct 15 06:33:03 +0000 2024,0.0,lepaskan Banten dari politik dinasti! Pilih Andra-Dimyati demi masa depan lebih baik https://t.co/w7JyZvkHvD,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846076548623093760/pu/img/YR01-EvRMgLk3zWY.jpg,,in,,0.0,0.0,0.0,https://x.com/jelitamutias/status/1846076806212079906,710619974.0,jelitamutias
1.84608e+18,Tue Oct 15 06:32:47 +0000 2024,0.0,serius nih kapan Banten bisa bebas dari cengkeraman dinasti politik? Sudah waktunya Andra-Dimyati ambil alih https://t.co/ugHhW9VTd8,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846076687400030211/pu/img/_yyov-j8bH4LtKy0.jpg,,in,,0.0,0.0,0.0,https://x.com/aldiaditya97/status/1846076740051013671,7.92113e+17,aldiaditya97
1.84608e+18,Tue Oct 15 06:32:34 +0000 2024,0.0,jangan dibutakan dinasti politik! Biar Banten lebih sejahtera dengan Andra Soni-Dimyati sebagai pemimpin kita https://t.co/wS49Vokwwr,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846076413864300546/pu/img/a2ZD0ldgyvDPpjp6.jpg,,in,,0.0,0.0,0.0,https://x.com/DindaAyuSarizz/status/1846076682022932598,610531608.0,DindaAyuSarizz
1.84608e+18,Tue Oct 15 06:32:17 +0000 2024,0.0,dinasti politik cuma bikin rugi. Sok atuh masyarakat Banten udah waktunya Andra Soni-Dimyati pegang kendali https://t.co/4Rm0VbtVNa,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846076530658889728/pu/img/mrI95qs1u3FMKvVi.jpg,,in,,0.0,0.0,0.0,https://x.com/FadliRamaqe/status/1846076612460384719,2887193716.0,FadliRamaqe
1.84608e+18,Tue Oct 15 06:30:11 +0000 2024,0.0,airin lagi? Tolak dinasti politik saatnya pemimpin baru: Andra-Dimyati yuk https://t.co/RqU0LRkEyW,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075982190727168/pu/img/Kbet2_vw82Iv0Exs.jpg,,in,,0.0,0.0,0.0,https://x.com/dickywicaksono_/status/1846076083244093920,1.54967e+18,dickywicaksono_
1.84608e+18,Tue Oct 15 06:29:28 +0000 2024,0.0,kam harus mikir masa depan Banten. Tinggalkan politik dinasti dan dukung Andra Soni - Dimyati yang siap bikin Banten lebih maju https://t.co/gOOLi6Fqol,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075670386167809/pu/img/HxtkS5xqxbK-I_97.jpg,,in,,0.0,0.0,0.0,https://x.com/danisetiawwan/status/1846075902662529379,2191700888.0,danisetiawwan
1.84608e+18,Tue Oct 15 06:29:24 +0000 2024,0.0,udah cukup lah dinasti politik kita butuh pemimpin baru yg bener-bener peduli rakyat! Ayo dukung Andra-Dimyati buat Banten lebih maju https://t.co/MHYNxaQcaN,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075787721793536/pu/img/5wRNgvalF9d79Rqm.jpg,,in,,0.0,0.0,0.0,https://x.com/priskatmaharani/status/1846075885696569784,459003410.0,priskatmaharani
1.84608e+18,Tue Oct 15 06:29:15 +0000 2024,0.0,bosan bgt sm dinasti politik. Waktunya perubahan! Andra Soni-Dimyati bisa bawa Banten maju lebih pesat https://t.co/IJPbszOr5d,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075701277208576/pu/img/IEdIcE_QqDbDCB8c.jpg,,in,,0.0,0.0,0.0,https://x.com/yasminemdewi/status/1846075848425984214,2337744374.0,yasminemdewi
1.84608e+18,Tue Oct 15 06:29:08 +0000 2024,0.0,tinggalkan politik dinasti fokus ke masa depan! Andra-Dimyati duo pemimpin pilihan yg siap bangun Banten lebih sejahtera https://t.co/cvmWx5jtz7,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075647657136128/pu/img/Z7TBOPkW3TfG_0jy.jpg,,in,,0.0,0.0,0.0,https://x.com/firayuprtwi/status/1846075817656295743,2746117991.0,firayuprtwi
1.84608e+18,Tue Oct 15 06:28:25 +0000 2024,0.0,udah cukup deh sama politik dinasti! Waktunya Banten bangkit dan maju bersama Andra Soni - Dimyati sebagai pemimpin baru https://t.co/406T16zlzv,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075542975717376/pu/img/diTI7SAQxCLcQ6l9.jpg,,in,,0.0,0.0,0.0,https://x.com/sitiniaLestari/status/1846075640841490702,553959641.0,sitiniaLestari
1.84608e+18,Tue Oct 15 06:26:58 +0000 2024,0.0,no more dinasti politik! Kita harus dukung Andra-Dimyati yg punya visi jelas utk kemajuan Banten! Ayo suara kita penting https://t.co/ldvtREkfNB,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846075207863488513/pu/img/Quq3w3iV-y8nMCgN.jpg,,in,,0.0,0.0,0.0,https://x.com/Ulyasyafiranin/status/1846075273328185835,1166761388.0,Ulyasyafiranin
1.84608e+18,Tue Oct 15 06:25:56 +0000 2024,0.0,capek liat dinasti politik lagi. Kasih Andra Soni-Dimyati peluang majukan Banten https://t.co/Ik3bb8cb0h,1.84608e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074793822662656/pu/img/az1PNPk4Xo3RrPbe.jpg,,in,,0.0,0.0,0.0,https://x.com/adianthapertiwi/status/1846075013520351683,972125455.0,adianthapertiwi
1.84607e+18,Tue Oct 15 06:25:45 +0000 2024,0.0,waktunya Banten lepas dari bayang-bayang dinasti politik Airin! Andra-Dimyati adalah jalan keluar terbaik https://t.co/38DEtGu8OP,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074920599801861/pu/img/vE0vlVBTFWR64N9H.jpg,,in,,0.0,0.0,0.0,https://x.com/ilhamptrtara/status/1846074967315869978,1647004416.0,ilhamptrtara
1.84607e+18,Tue Oct 15 06:24:39 +0000 2024,0.0,heh banteners udah bosen bgt kan sm dinasti politik itu? Waktunya move on cobain dong Andra Soni-Dimyati! Siapa tau Banten bisa lebih maju dan sejahtera. Berani beda yuk https://t.co/X12hqGyj7o,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074574758457344/pu/img/dHXvBQwvoJ4kvMlY.jpg,,in,,0.0,0.0,0.0,https://x.com/Sitinrlhikmah/status/1846074690907132283,946713756.0,Sitinrlhikmah
1.84607e+18,Tue Oct 15 06:24:37 +0000 2024,0.0,kalau Banten mau maju harus berani berubah! Dinasti politik udah basi bro. Pilihan cerdas jatuh ke Andra Soni dan Dimyati. Mereka siap bawa Banten ke puncak kejayaan https://t.co/gb22CoPfNx,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074543091470338/pu/img/201JP3rTqf2_x2N6.jpg,,in,,0.0,0.0,0.0,https://x.com/priskayum22/status/1846074683252527218,460008441.0,priskayum22
1.84607e+18,Tue Oct 15 06:24:27 +0000 2024,0.0,hilangkan bayang-bayang dinasti politik sekarang! Dukung Andra-Dimyati buat Banten yang lebih cerah dan sejahtera. Masa depan ada di tangan kita yuk pilih pemimpin yang bikin Banten berlari cepat https://t.co/g2pR6jqsXY,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074450825097216/pu/img/-KzQnfiWuwaG68eG.jpg,,in,,0.0,0.0,0.0,https://x.com/Clartiwia/status/1846074639526908233,571551416.0,Clartiwia
1.84607e+18,Tue Oct 15 06:24:14 +0000 2024,0.0,bye-bye politik dinasti Airin! Saatnya kasih panggung buat Andra Soni-Dimyati. Mereka bener-bener peduli sama kesejahteraan kita bukan cuma mikir jabatan. Pilihan tepat untuk Banten yang lebih sejahtera https://t.co/KrBTlR6hJZ,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074480197869568/pu/img/LJCDwHidordgB23a.jpg,,in,,0.0,0.0,0.0,https://x.com/alotibi511aaga/status/1846074588641612012,8.17509e+17,alotibi511aaga
1.84607e+18,Tue Oct 15 06:24:01 +0000 2024,0.0,enough dengan dinasti politik. Sekarang waktunya Banten move on dengan Andra-Dimyati. Pengin lebih sejahtera? Ayo pilih yang bawa perubahan nyata dan bikin Banten meroket ke puncak kejayaan https://t.co/rZegDBTcU1,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074426481426432/pu/img/F46uR8E-9jKbUb9A.jpg,,in,,0.0,0.0,0.0,https://x.com/sarirahayumhrn/status/1846074533851419035,2829407558.0,sarirahayumhrn
1.84607e+18,Tue Oct 15 06:23:14 +0000 2024,0.0,finally saatnya Banten bebas dari genggaman dinasti politik lama. Ayo dukung Andra-Dimyati demi Banten yang lebih sejahtera. Udah bosen kan liat yang itu-itu aja? Mari kita bikin perubahan nyata https://t.co/QPRNfMsZ0w,1.84607e+18,https://pbs.twimg.com/ext_tw_video_thumb/1846074198604894209/pu/img/URcJDF0WQcFUDjm1.jpg,,in,,0.0,0.0,0.0,https://x.com/Fitaanggrales/status/1846074332898120131,2537196420.0,Fitaanggrales
1.84607e+18,Tue Oct 15 06:23:04 +0000 2024,49.0, semoga waterbomb bangkrut si rans juga bangkrut mulyono bangkrut. pokonya voter 02 dan org dinasti politik mulyono bangkrut,1.84607e+18,,,in,,0.0,0.0,11.0,https://x.com/kejenoan/status/1846074294998282502,1.08187e+18,kejenoan
1.84597e+18,Mon Oct 14 23:24:13 +0000 2024,0.0,Yg penting Sukses..sukses rusak demokrasi..sukses dinasti politik sukses cawe-2 sukses nambah hutang ribuan T dst..dst,1.84597e+18,,,in,,0.0,0.0,0.0,https://x.com/gendhos8888/status/1845968885767721433,587395139.0,gendhos8888
1.84568e+18,Mon Oct 14 23:13:31 +0000 2024,0.0,@detikcom Berguna bagi politik DINASTI brsma kroni dn menyengsarakan rakyat indonesia,1.84597e+18,,detikcom,in,,0.0,0.0,0.0,https://x.com/bsunyoto/status/1845966194702201145,478355233.0,bsunyoto
1.84585e+18,Mon Oct 14 15:34:10 +0000 2024,0.0,Holyy... blm lama ngobrol sama sepupu jauuuh yg msh kuliah blg politik dinasti n calon pres terpilih itu tepat utk negara agar plan jalan terus demi negara tnpa perlu pikirin aspek sosial. Gua tanya contoh negara lain yg kaya gitu dijawab hitler. Jelas kalah ko dimention...,1.84585e+18,,,in,,0.0,1.0,0.0,https://x.com/mursidabidiarso/status/1845850593421922448,67771351.0,mursidabidiarso
1.84583e+18,Mon Oct 14 15:02:25 +0000 2024,2.0,@DoankWarto Guru Bangsa yg mengajarkan bagaimana mewarisi kekuasaan lewat politik Dinasti..? ,1.84584e+18,,DoankWarto,in,,0.0,0.0,0.0,https://x.com/K7_m0en/status/1845842605114024111,3299145104.0,K7_m0en
1.84568e+18,Mon Oct 14 14:57:07 +0000 2024,0.0,@sigitwid Terbaik soal ngutang dan politik dinasti sih iyees..,1.84584e+18,,sigitwid,in,,0.0,0.0,0.0,https://x.com/macanasia84/status/1845841270595580234,2678399638.0,macanasia84
1.84584e+18,Mon Oct 14 14:42:59 +0000 2024,4.0,Alasan kenapa gw bilang nih dinasti fragile yaitu : - grusa grusu - modal politik penerusnya jelek tapi dipaksain bgt kudu jadi - oknum bawah yg dilibatkan buat jadi koalisinya jelek - crisis managementnya jelek seringnya numbalin oknum bawah nya seperti skandal seleb,1.84584e+18,,,in,,0.0,2.0,0.0,https://x.com/txtdarimaskael5/status/1845837714563961292,1.60485e+18,txtdarimaskael5
1.84567e+18,Mon Oct 14 14:20:55 +0000 2024,0.0,@Boediantar4 Narasi pasal 33 ayat1 perekonomian disusun sebagai usaha bersama berdasar atas asas kekeluargaan. Asas kekeluargaan jd dalih politik dinasti. Udh saatnya di amandemen jd asas profesionalme. Kalau kekeluargaan hanya kelurga yg boleh ikut2,1.84583e+18,,Boediantar4,in,,0.0,0.0,0.0,https://x.com/jakatingkir7575/status/1845832161473319166,1.65833e+18,jakatingkir7575
